,Unnamed: 0,거래id,유형,고객id,코스ID,사이트,포맷,카테고리,코스(상품) 이름,거래일자,쿠폰이름,판매가격,결제수단,실거래금액,쿠폰할인액,거래금액,환불금액,월,일
108089,118357,1751864,PAYMENT,30619,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-26 07:03:50,-,189000.0,POINT,189000,0,189000,0,3,26
108106,118374,1751740,PAYMENT,20835,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-03-26 01:03:31,-,209000.0,CARD,209000,0,209000,0,3,26
108116,118384,1751665,PAYMENT,90887,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-26 00:03:49,-,189000.0,CARD,189000,0,189000,0,3,26
108136,118404,1751554,PAYMENT,83052,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-25 23:03:54,-,189000.0,CARD,189000,0,189000,0,3,25
108151,118419,1751459,PAYMENT,5126,205222,FASTCAMPUS,RED,영상/3D,The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,2022-03-25 22:03:26,-,194000.0,CARD,194000,0,194000,0,3,25
108152,118420,1751458,PAYMENT,90558,207890,FASTCAMPUS,RED,영상/3D,The RED : 국내 최대 규모의 올인원 프로덕션 : 쟈니브로스에게 배우는 뮤직비디오 제작 바이블,2022-03-25 22:03:48,-,241000.0,CARD,241000,0,241000,0,3,25
108174,118442,1751326,PAYMENT,59192,202932,FASTCAMPUS,RED,프로그래밍,The RED : 김민태,2022-03-25 20:03:44,-,206000.0,CARD,206000,0,206000,0,3,25
108176,118444,1751306,PAYMENT,98431,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-03-25 20:03:39,-,263000.0,CARD,263000,0,263000,0,3,25
108211,118485,1750856,PAYMENT,40703,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-03-25 17:03:17,[WELCOME] 3월이니까? The Red 3만원 할인!,354000.0,CARD,324000,30000,324000,0,3,25
108216,118490,1750826,PAYMENT,28028,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-03-25 17:03:57,The Red 김영욱 10% 할인,234000.0,CARD,210600,23400,210600,0,3,25
108217,118491,1750819,PAYMENT,74481,205535,FASTCAMPUS,RED,데이터 사이언스,The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,2022-03-25 17:03:50,[WELCOME] 3월이니까? The Red 3만원 할인!,452000.0,CARD,422000,30000,422000,0,3,25
108237,118517,1750647,PAYMENT,21729,209667,FASTCAMPUS,RED,데이터 사이언스,The RED : AI 대학원 서민준에게 배우는 자연어처리 : 대형언어모델&퓨샷러닝,2022-03-25 15:03:14,-,399000.0,TRANSFER,399000,0,399000,0,3,25
108252,118533,1750536,PAYMENT,98020,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-03-25 15:03:07,-,212000.0,POINT,212000,0,212000,0,3,25
108256,118540,1750498,PAYMENT,99713,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-03-25 15:03:23,[WELCOME] 3월이니까? The Red 3만원 할인!,234000.0,CARD,204000,30000,204000,0,3,25
108261,118545,1750455,PAYMENT,51825,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-25 14:03:52,[WELCOME] 3월이니까? The Red 3만원 할인!,189000.0,CARD,159000,30000,159000,0,3,25
108287,118585,1750275,PAYMENT,39264,206390,FASTCAMPUS,RED,영상/3D,The RED : 픽사 라이팅 아티스트에게 배우는 빛과 색의 비주얼 스토리텔링 by 이민형,2022-03-25 12:03:34,-,297000.0,TRANSFER,297000,0,297000,0,3,25
108295,118594,1750246,PAYMENT,32262,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-03-25 13:03:54,[70% 할인] THE RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 할인 쿠폰,299000.0,POINT,89700,209300,89700,0,3,25
108317,118618,1750056,PAYMENT,62089,205793,FASTCAMPUS,RED,데이터 사이언스,The RED : StarGAN 저자 주재걸의 이미지/영상 생성 마스터 클래스,2022-03-25 11:03:18,[WELCOME] 3월이니까? The Red 3만원 할인!,423000.0,CARD,393000,30000,393000,0,3,25
108323,118626,1750008,PAYMENT,64319,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-03-25 11:03:54,[WELCOME] 3월이니까? The Red 3만원 할인!,209000.0,CARD,179000,30000,179000,0,3,25
108334,118639,1749961,PAYMENT,90577,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-03-25 11:03:08,-,142000.0,CARD,142000,0,142000,0,3,25
108346,118651,1749925,PAYMENT,3742,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-03-25 10:03:35,-,234000.0,CARD,234000,0,234000,0,3,25
108348,118656,1749900,PAYMENT,8206,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-03-25 10:03:48,-,242000.0,CARD,242000,0,242000,0,3,25
108366,118675,1749785,PAYMENT,61156,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-25 08:03:02,-,189000.0,CARD,189000,0,189000,0,3,25
108384,118693,1749579,PAYMENT,82989,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-03-25 01:03:55,-,209000.0,CARD,209000,0,209000,0,3,25
108400,118713,1749260,PAYMENT,98833,202919,FASTCAMPUS,RED,프로그래밍,The RED : 프론트엔드 개발자 김태곤,2022-03-24 23:03:34,-,191000.0,POINT,191000,0,191000,0,3,24
108403,118716,1749115,PAYMENT,75213,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-24 23:03:49,[WELCOME] 3월이니까? The Red 3만원 할인!,189000.0,CARD,159000,30000,159000,0,3,24
108410,118723,1748942,PAYMENT,68859,205793,FASTCAMPUS,RED,데이터 사이언스,The RED : StarGAN 저자 주재걸의 이미지/영상 생성 마스터 클래스,2022-03-24 22:03:10,-,423000.0,CARD,423000,0,423000,0,3,24
108415,118728,1748898,PAYMENT,94231,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-03-24 21:03:54,-,267000.0,POINT,267000,0,267000,0,3,24
108421,118734,1748849,PAYMENT,67274,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-03-24 21:03:00,-,142000.0,CARD,142000,0,142000,0,3,24
108422,118735,1748840,PAYMENT,92456,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-24 21:03:56,-,189000.0,CARD,189000,0,189000,0,3,24
108426,118739,1748785,PAYMENT,19753,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-03-24 21:03:02,-,242000.0,CARD,242000,0,242000,0,3,24
108433,118746,1748642,PAYMENT,81822,207890,FASTCAMPUS,RED,영상/3D,The RED : 국내 최대 규모의 올인원 프로덕션 : 쟈니브로스에게 배우는 뮤직비디오 제작 바이블,2022-03-24 20:03:07,[WELCOME] 3월이니까? The Red 3만원 할인!,241000.0,CARD,211000,30000,211000,0,3,24
108453,118766,1748458,PAYMENT,82003,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-03-24 19:03:37,-,162000.0,POINT,162000,0,162000,0,3,24
108469,118785,1748158,PAYMENT,81332,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-03-24 18:03:23,-,263000.0,CARD,263000,0,263000,0,3,24
108473,118790,1747989,PAYMENT,69365,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-03-24 18:03:36,-,209000.0,CARD,209000,0,209000,0,3,24
108480,118798,1747924,PAYMENT,70584,209667,FASTCAMPUS,RED,데이터 사이언스,The RED : AI 대학원 서민준에게 배우는 자연어처리 : 대형언어모델&퓨샷러닝,2022-03-24 17:03:07,-,399000.0,CARD,399000,0,399000,0,3,24
108484,118802,1747873,PAYMENT,42357,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-03-24 17:03:20,[WELCOME] 3월이니까? The Red 3만원 할인!,299000.0,CARD,269000,30000,269000,0,3,24
108512,118833,1747724,PAYMENT,22573,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-03-24 16:03:11,[WELCOME] 3월이니까? The Red 3만원 할인!,174000.0,CARD,144000,30000,144000,0,3,24
108536,118859,1747489,PAYMENT,4346,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-03-24 14:03:30,[70% 할인] THE RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 할인 쿠폰,299000.0,CARD,89700,209300,89700,0,3,24
108537,118860,1747486,PAYMENT,78444,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-03-24 14:03:02,[WELCOME] 3월이니까? The Red 3만원 할인!,174000.0,CARD,144000,30000,144000,0,3,24
108548,118874,1747422,PAYMENT,66603,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-03-24 13:03:07,-,299000.0,CARD,299000,0,299000,0,3,24
108585,118923,1747108,PAYMENT,22602,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-03-24 11:03:03,The Red 김영욱 10% 할인,234000.0,POINT,210600,23400,210600,0,3,24
108613,118961,1746962,PAYMENT,32366,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-03-24 10:03:51,-,209000.0,CARD,209000,0,209000,0,3,24
108649,119001,1746705,PAYMENT,21275,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-03-24 02:03:26,[WELCOME] 3월이니까? The Red 3만원 할인!,212000.0,CARD,182000,30000,182000,0,3,24
108663,119015,1746617,PAYMENT,24113,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-03-24 00:03:03,-,447000.0,POINT,447000,0,447000,0,3,24
108670,119022,1746533,PAYMENT,12228,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-03-23 23:03:47,[WELCOME] 3월이니까? The Red 3만원 할인!,209000.0,CARD,179000,30000,179000,0,3,23
108704,119056,1746364,PAYMENT,43244,204649,FASTCAMPUS,RED,데이터 사이언스,The RED : 칼만필터를 활용한 자율주행 센서퓨전 기술 구현 by 조형기,2022-03-23 22:03:32,[WELCOME] 3월이니까? The Red 3만원 할인!,268000.0,CARD,238000,30000,238000,0,3,23
108716,119068,1746256,PAYMENT,45000,206295,FASTCAMPUS,RED,프로그래밍,The RED : 슈퍼앱 운영을 위한 확장성 높은 앱 아키텍처 구축 by 노수진,2022-03-23 21:03:13,-,260000.0,CARD,260000,0,260000,0,3,23
108731,119083,1746136,PAYMENT,10270,202917,FASTCAMPUS,RED,프로그래밍,The RED : 카카오페이지 기술전략이사 윤진석,2022-03-23 19:03:55,-,182000.0,CARD,182000,0,182000,0,3,23
108738,119090,1746084,PAYMENT,75597,205535,FASTCAMPUS,RED,데이터 사이언스,The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,2022-03-23 19:03:07,-,452000.0,CARD,452000,0,452000,0,3,23
108739,119091,1746081,PAYMENT,14916,206848,FASTCAMPUS,RED,데이터 사이언스,The RED : Youtube 알고리즘 개발자 이준석의 추천시스템 마스터 클래스,2022-03-23 19:03:48,-,740000.0,CARD,740000,0,740000,0,3,23
108748,119101,1746040,PAYMENT,36726,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-03-23 18:03:00,-,209000.0,POINT,209000,0,209000,0,3,23
108788,119146,1745779,PAYMENT,22297,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-03-23 16:03:14,-,354000.0,TRANSFER,354000,0,354000,0,3,23
108792,119150,1745760,PAYMENT,44208,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-23 16:03:19,[WELCOME] 3월이니까? The Red 3만원 할인!,189000.0,CARD,159000,30000,159000,0,3,23
108798,119157,1745725,PAYMENT,13412,206848,FASTCAMPUS,RED,데이터 사이언스,The RED : Youtube 알고리즘 개발자 이준석의 추천시스템 마스터 클래스,2022-03-23 16:03:13,[WELCOME] 3월이니까? The Red 3만원 할인!,740000.0,POINT,710000,30000,710000,0,3,23
108799,119158,1745723,PAYMENT,37845,206099,FASTCAMPUS,RED,프로그래밍,The RED : 조은의 프론트엔드 실무 가이드 : 요구사항 분석과 적정 기술,2022-03-23 16:03:17,-,208000.0,CARD,208000,0,208000,0,3,23
108808,119167,1745670,PAYMENT,66462,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-03-23 15:03:23,-,354000.0,CARD,354000,0,354000,0,3,23
108810,119169,1745661,PAYMENT,8450,206848,FASTCAMPUS,RED,데이터 사이언스,The RED : Youtube 알고리즘 개발자 이준석의 추천시스템 마스터 클래스,2022-03-23 15:03:25,-,740000.0,CARD,740000,0,740000,0,3,23
108812,119171,1745655,PAYMENT,17105,209667,FASTCAMPUS,RED,데이터 사이언스,The RED : AI 대학원 서민준에게 배우는 자연어처리 : 대형언어모델&퓨샷러닝,2022-03-23 15:03:40,-,399000.0,CARD,399000,0,399000,0,3,23
108814,119173,1745640,PAYMENT,12110,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-03-23 15:03:01,-,209000.0,POINT,209000,0,209000,0,3,23
108862,119229,1745240,PAYMENT,91753,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-23 12:03:34,[WELCOME] 3월이니까? The Red 3만원 할인!,189000.0,VBANK,159000,30000,159000,0,3,23
108867,119234,1745222,PAYMENT,86162,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-03-23 12:03:01,-,263000.0,CARD,263000,0,263000,0,3,23
108884,119252,1745151,PAYMENT,11676,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-03-23 11:03:35,-,470000.0,CARD,470000,0,470000,0,3,23
108894,119263,1745074,PAYMENT,95509,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-03-23 10:03:42,[WELCOME] 3월이니까? The Red 3만원 할인!,242000.0,CARD,212000,30000,212000,0,3,23
108895,119264,1745072,PAYMENT,94333,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-03-23 10:03:57,-,242000.0,CARD,242000,0,242000,0,3,23
108900,119274,1745044,PAYMENT,52610,209667,FASTCAMPUS,RED,데이터 사이언스,The RED : AI 대학원 서민준에게 배우는 자연어처리 : 대형언어모델&퓨샷러닝,2022-03-23 10:03:23,-,399000.0,CARD,399000,0,399000,0,3,23
108963,119338,1744546,PAYMENT,9274,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-22 23:03:44,[WELCOME] 3월이니까? The Red 3만원 할인!,189000.0,VBANK,159000,30000,159000,0,3,22
108979,119354,1744459,PAYMENT,60345,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-22 22:03:17,-,189000.0,CARD,189000,0,189000,0,3,22
109005,119380,1744291,PAYMENT,29235,206848,FASTCAMPUS,RED,데이터 사이언스,The RED : Youtube 알고리즘 개발자 이준석의 추천시스템 마스터 클래스,2022-03-22 20:03:08,-,740000.0,CARD,740000,0,740000,0,3,22
109006,119381,1744289,PAYMENT,52484,205535,FASTCAMPUS,RED,데이터 사이언스,The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,2022-03-22 20:03:27,[WELCOME] 3월이니까? The Red 3만원 할인!,452000.0,CARD,422000,30000,422000,0,3,22
109021,119396,1744127,PAYMENT,67061,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-22 19:03:05,[WELCOME] 3월이니까? The Red 3만원 할인!,189000.0,CARD,159000,30000,159000,0,3,22
109027,119403,1744099,PAYMENT,22053,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-03-22 19:03:16,-,354000.0,CARD,354000,0,354000,0,3,22
109031,119407,1744064,PAYMENT,57281,202929,FASTCAMPUS,RED,데이터 사이언스,The RED : 데이터 사이언티스트 하용호,2022-03-22 19:03:15,-,212000.0,CARD,212000,0,212000,0,3,22
109033,119409,1744056,PAYMENT,75759,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-03-22 18:03:02,[WELCOME] 3월이니까? The Red 3만원 할인!,212000.0,CARD,182000,30000,182000,0,3,22
109053,119434,1743933,PAYMENT,32249,205793,FASTCAMPUS,RED,데이터 사이언스,The RED : StarGAN 저자 주재걸의 이미지/영상 생성 마스터 클래스,2022-03-22 17:03:58,-,423000.0,POINT,423000,0,423000,0,3,22
109055,119436,1743908,PAYMENT,82509,202932,FASTCAMPUS,RED,프로그래밍,The RED : 김민태,2022-03-22 17:03:31,-,206000.0,CARD,206000,0,206000,0,3,22
109059,119440,1743903,PAYMENT,40427,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-03-22 17:03:02,-,299000.0,POINT,299000,0,299000,0,3,22
109083,119470,1743728,PAYMENT,75800,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-03-22 15:03:34,[70% 할인] THE RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 할인 쿠폰,299000.0,CARD,89700,209300,89700,0,3,22
109093,119480,1743688,PAYMENT,53078,206099,FASTCAMPUS,RED,프로그래밍,The RED : 조은의 프론트엔드 실무 가이드 : 요구사항 분석과 적정 기술,2022-03-22 15:03:12,-,208000.0,CARD,208000,0,208000,0,3,22
109115,119504,1743604,PAYMENT,4081,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-03-22 14:03:43,[WELCOME] 3월이니까? The Red 3만원 할인!,209000.0,CARD,179000,30000,179000,0,3,22
109139,119534,1743479,PAYMENT,12081,204649,FASTCAMPUS,RED,데이터 사이언스,The RED : 칼만필터를 활용한 자율주행 센서퓨전 기술 구현 by 조형기,2022-03-22 13:03:40,-,268000.0,CARD,268000,0,268000,0,3,22
109158,119558,1743307,PAYMENT,24191,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-03-22 11:03:58,-,354000.0,CARD,354000,0,354000,0,3,22
109160,119560,1743305,PAYMENT,6793,203657,FASTCAMPUS,RED,프로그래밍,The RED : 개발자로 살아남기 : 30년을 주도하는 9가지 필수 기술 by 박종천,2022-03-22 11:03:02,[WELCOME] 3월이니까? The Red 3만원 할인!,202000.0,CARD,172000,30000,172000,0,3,22
109163,119563,1743293,PAYMENT,7434,205793,FASTCAMPUS,RED,데이터 사이언스,The RED : StarGAN 저자 주재걸의 이미지/영상 생성 마스터 클래스,2022-03-22 11:03:18,-,423000.0,CARD,423000,0,423000,0,3,22
109166,119566,1743272,PAYMENT,60327,202917,FASTCAMPUS,RED,프로그래밍,The RED : 카카오페이지 기술전략이사 윤진석,2022-03-22 11:03:13,-,182000.0,CARD,182000,0,182000,0,3,22
109174,119576,1743224,PAYMENT,22600,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-03-22 10:03:38,[WELCOME] 3월이니까? The Red 3만원 할인!,242000.0,CARD,212000,30000,212000,0,3,22
109179,119584,1743199,PAYMENT,9731,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-03-22 10:03:02,[WELCOME] 3월이니까? The Red 3만원 할인!,209000.0,CARD,179000,30000,179000,0,3,22
109182,119587,1743184,PAYMENT,77164,205222,FASTCAMPUS,RED,영상/3D,The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,2022-03-22 10:03:46,[WELCOME] 3월이니까? The Red 3만원 할인!,194000.0,POINT,164000,30000,164000,0,3,22
109209,119619,1743060,PAYMENT,98110,209667,FASTCAMPUS,RED,데이터 사이언스,The RED : AI 대학원 서민준에게 배우는 자연어처리 : 대형언어모델&퓨샷러닝,2022-03-22 09:03:00,-,399000.0,CARD,399000,0,399000,0,3,22
109213,119623,1743039,PAYMENT,91794,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-03-22 08:03:11,[WELCOME] 3월이니까? The Red 3만원 할인!,314000.0,CARD,284000,30000,284000,0,3,22
109242,119652,1742778,PAYMENT,89254,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-03-22 00:03:16,[WELCOME] 3월이니까? The Red 3만원 할인!,209000.0,POINT,179000,30000,179000,0,3,22
109257,119667,1742709,PAYMENT,48128,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-03-22 00:03:07,[70% 할인] THE RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 할인 쿠폰,299000.0,CARD,89700,209300,89700,0,3,22
109258,119668,1742706,PAYMENT,8213,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-03-21 23:03:21,-,263000.0,CARD,263000,0,263000,0,3,21
109261,119671,1742699,PAYMENT,23249,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-03-22 00:03:21,-,470000.0,CARD,470000,0,470000,0,3,22
109265,119675,1742671,PAYMENT,85482,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-03-21 23:03:39,[WELCOME] 3월이니까? The Red 3만원 할인!,209000.0,CARD,179000,30000,179000,0,3,21
109273,119683,1742630,PAYMENT,42138,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-21 23:03:58,[WELCOME] 3월이니까? The Red 3만원 할인!,189000.0,POINT,159000,30000,159000,0,3,21
109280,119690,1742598,PAYMENT,46282,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-21 22:03:46,[WELCOME] 3월이니까? The Red 3만원 할인!,189000.0,CARD,159000,30000,159000,0,3,21
109283,119693,1742582,PAYMENT,77703,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-03-21 22:03:12,-,267000.0,CARD,267000,0,267000,0,3,21
109286,119696,1742541,PAYMENT,76473,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-03-21 22:03:35,-,267000.0,CARD,267000,0,267000,0,3,21
109301,119711,1742445,PAYMENT,68647,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-03-21 21:03:14,-,447000.0,POINT,447000,0,447000,0,3,21
109385,119799,1742044,PAYMENT,17687,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-03-21 17:03:29,[WELCOME] 3월이니까? The Red 3만원 할인!,209000.0,POINT,179000,30000,179000,0,3,21
109396,119814,1741988,PAYMENT,56173,202932,FASTCAMPUS,RED,프로그래밍,The RED : 김민태,2022-03-21 16:03:27,-,206000.0,CARD,206000,0,206000,0,3,21
109410,119831,1741869,PAYMENT,23186,205793,FASTCAMPUS,RED,데이터 사이언스,The RED : StarGAN 저자 주재걸의 이미지/영상 생성 마스터 클래스,2022-03-21 15:03:25,-,423000.0,CARD,423000,0,423000,0,3,21
109450,119882,1741668,PAYMENT,25036,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-03-21 14:03:10,[WELCOME] 3월이니까? The Red 3만원 할인!,189000.0,CARD,159000,30000,159000,0,3,21
109511,119960,1741298,PAYMENT,34871,209667,FASTCAMPUS,RED,데이터 사이언스,The RED : AI 대학원 서민준에게 배우는 자연어처리 : 대형언어모델&퓨샷러닝,2022-03-21 11:03:18,-,399000.0,CARD,399000,0,399000,0,3,21
109512,119962,1741296,PAYMENT,69475,208345,FASTCAMPUS,RED,데이터 사이언스,The Red : Google 출신 엔지니어와 고성능 검색엔진 만들기 with Elasticsearch,2022-03-21 11:03:20,-,379000.0,CARD,379000,0,379000,0,3,21
