,Unnamed: 0,거래id,유형,고객id,코스ID,사이트,포맷,카테고리,코스(상품) 이름,거래일자,쿠폰이름,판매가격,결제수단,실거래금액,쿠폰할인액,거래금액,환불금액,월,일
47675,47675,2146750,PAYMENT,44729,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-09-16 17:09:55,-,171000,CARD,171000,-,171000,-,9,16
47691,47691,2146565,PAYMENT,52271,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-16 17:09:40,[WELCOME] The Red 강의 2만원 할인,146000,POINT,126000,20000,126000,-,9,16
47702,47702,2146423,PAYMENT,98418,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-16 16:09:23,-,339000,CARD,339000,-,339000,-,9,16
47715,47715,2146349,PAYMENT,42397,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-09-16 16:09:34,CX 팀 검수쿠폰 -RED ,183000,PROMOTION,0,183000,0,-,9,16
47724,47724,2146285,PAYMENT,29259,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-09-16 15:09:59,[WELCOME] The Red 강의 3만원 할인,380000,CARD,350000,30000,350000,-,9,16
47727,47727,2146266,PAYMENT,91563,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-09-16 15:09:53,-,197000,POINT,197000,-,197000,-,9,16
47731,47731,2146260,PAYMENT,93622,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-09-16 15:09:27,[WELCOME] The Red 강의 3만원 할인,239000,CARD,209000,30000,209000,-,9,16
47740,47740,2146210,PAYMENT,78402,206390,FASTCAMPUS,RED,영상/3D,The RED : 픽사 라이팅 아티스트에게 배우는 빛과 색의 비주얼 스토리텔링 by 이민형,2022-09-16 15:09:28,-,470000,CARD,470000,-,470000,-,9,16
47746,47746,2146198,PAYMENT,51760,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-09-16 15:09:12,[WELCOME] The Red 강의 3만원 할인,225000,TRANS,195000,30000,195000,-,9,16
47751,47751,2146167,PAYMENT,27360,202932,FASTCAMPUS,RED,프로그래밍,The RED : 김민태,2022-09-16 15:09:34,[WELCOME] The Red 강의 3만원 할인,224000,CARD,194000,30000,194000,-,9,16
47785,47785,2145980,PAYMENT,85651,206390,FASTCAMPUS,RED,영상/3D,The RED : 픽사 라이팅 아티스트에게 배우는 빛과 색의 비주얼 스토리텔링 by 이민형,2022-09-16 14:09:29,-,470000,CARD,470000,-,470000,-,9,16
47810,47810,2145841,PAYMENT,89125,212434,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD 실전편 : 설계 확장성을 위한 코드 개선 방법 by 이규원,2022-09-16 13:09:01,-,161000,CARD,161000,-,161000,-,9,16
47816,47816,2145807,PAYMENT,24710,206295,FASTCAMPUS,RED,프로그래밍,The RED : 슈퍼앱 운영을 위한 확장성 높은 앱 아키텍처 구축 by 노수진,2022-09-16 13:09:25,-,278000,CARD,278000,-,278000,-,9,16
47839,47839,2145643,PAYMENT,87815,205535,FASTCAMPUS,RED,데이터 사이언스,The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,2022-09-16 12:09:48,[WELCOME] The Red 강의 3만원 할인,482000,CARD,452000,30000,452000,-,9,16
47840,47840,2145620,PAYMENT,26216,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-09-16 12:09:54,[WELCOME] The Red 강의 3만원 할인,171000,CARD,141000,30000,141000,-,9,16
47849,47849,2145537,PAYMENT,4851,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-16 11:09:19,-,146000,POINT,146000,-,146000,-,9,16
47851,47851,2145519,PAYMENT,91692,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47852,47852,2145518,PAYMENT,24825,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47853,47853,2145517,PAYMENT,68329,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47854,47854,2145516,PAYMENT,55594,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47855,47855,2145515,PAYMENT,1516,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47856,47856,2145514,PAYMENT,67250,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47857,47857,2145513,PAYMENT,58393,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47858,47858,2145512,PAYMENT,98054,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47859,47859,2145511,PAYMENT,96798,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47860,47860,2145510,PAYMENT,96730,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47861,47861,2145509,PAYMENT,90536,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47862,47862,2145508,PAYMENT,76042,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47863,47863,2145507,PAYMENT,81086,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47864,47864,2145506,PAYMENT,1604,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47865,47865,2145505,PAYMENT,19348,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47866,47866,2145504,PAYMENT,83051,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47867,47867,2145503,PAYMENT,37647,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-09-16 09:09:25,-,260000,TRANSFER,130000,-,130000,-,9,16
47872,47872,2145471,PAYMENT,9072,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-09-16 11:09:54,-,204000,CARD,204000,-,204000,-,9,16
47903,47903,2145328,PAYMENT,64859,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-09-16 10:09:49,-,225000,CARD,225000,-,225000,-,9,16
47923,47923,2145244,PAYMENT,25516,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-09-16 10:09:31,[WELCOME] The Red 강의 3만원 할인,384000,CARD,354000,30000,354000,-,9,16
47930,47930,2145169,PAYMENT,38223,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-16 09:09:29,[WELCOME] The Red 강의 2만원 할인,146000,CARD,126000,20000,126000,-,9,16
47935,47935,2145141,PAYMENT,85603,212434,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD 실전편 : 설계 확장성을 위한 코드 개선 방법 by 이규원,2022-09-16 09:09:31,[20% 할인 쿠폰] The RED : 현실 세상의 TDD 실전편 20% 할인 쿠폰,161000,CARD,128800,32200,128800,-,9,16
47951,47951,2144967,PAYMENT,43783,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-09-16 07:09:40,[WELCOME] The Red 강의 3만원 할인,196000,CARD,166000,30000,166000,-,9,16
47967,47967,2144626,PAYMENT,17320,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-09-16 03:09:03,-,197000,TRANS,197000,-,197000,-,9,16
47983,47983,2144431,PAYMENT,2181,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-16 01:09:00,-,339000,CARD,339000,-,339000,-,9,16
47991,47991,2144268,PAYMENT,84,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-09-16 00:09:49,-,372000,CARD,372000,-,372000,-,9,16
47996,47996,2144141,PAYMENT,44099,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-09-15 23:09:14,-,204000,CARD,204000,-,204000,-,9,15
48013,48013,2143814,PAYMENT,23293,206295,FASTCAMPUS,RED,프로그래밍,The RED : 슈퍼앱 운영을 위한 확장성 높은 앱 아키텍처 구축 by 노수진,2022-09-15 22:09:50,[WELCOME] The Red 강의 3만원 할인,278000,CARD,248000,30000,248000,-,9,15
48025,48025,2143718,PAYMENT,89429,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-09-15 22:09:07,[WELCOME] The Red 강의 2만원 할인,380000,CARD,360000,20000,360000,-,9,15
48029,48029,2143701,PAYMENT,13303,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-15 21:09:01,[WELCOME] The Red 강의 2만원 할인,146000,POINT,126000,20000,126000,-,9,15
48035,48035,2143584,PAYMENT,75545,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-09-15 21:09:20,-,277000,POINT,277000,-,277000,-,9,15
48037,48037,2143555,PAYMENT,36430,212434,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD 실전편 : 설계 확장성을 위한 코드 개선 방법 by 이규원,2022-09-15 21:09:53,-,161000,POINT,161000,-,161000,-,9,15
48039,48039,2143516,PAYMENT,93396,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-09-15 20:09:30,-,282000,CARD,282000,-,282000,-,9,15
48054,48054,2143274,PAYMENT,8451,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-09-15 19:09:16,[WELCOME] The Red 강의 3만원 할인,196000,CARD,166000,30000,166000,-,9,15
48068,48068,2143062,PAYMENT,49803,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-09-15 18:09:36,-,282000,CARD,282000,-,282000,-,9,15
48073,48073,2143027,PAYMENT,56261,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-09-15 18:09:15,-,282000,CARD,282000,-,282000,-,9,15
48138,48138,2142429,PAYMENT,45248,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-15 16:09:57,-,339000,CARD,339000,-,339000,-,9,15
48149,48149,2142345,PAYMENT,61351,205535,FASTCAMPUS,RED,데이터 사이언스,The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,2022-09-15 15:09:53,-,482000,CARD,482000,-,482000,-,9,15
48161,48161,2142257,PAYMENT,23335,212434,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD 실전편 : 설계 확장성을 위한 코드 개선 방법 by 이규원,2022-09-15 15:09:29,-,161000,CARD,161000,-,161000,-,9,15
48162,48162,2142250,PAYMENT,78368,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-09-15 15:09:42,[20% 할인 쿠폰] The RED : 현실 세상의 TDD : 안정감을 주는 코드 작성 방법 20% 할인 쿠폰,233000,CARD,186400,46600,186400,-,9,15
48168,48168,2142210,PAYMENT,19355,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-15 14:09:33,[WELCOME] The Red 강의 2만원 할인,146000,CARD,126000,20000,126000,-,9,15
48187,48187,2142150,PAYMENT,6072,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-09-15 14:09:01,-,233000,CARD,233000,-,233000,-,9,15
48190,48190,2142141,PAYMENT,61052,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-09-15 14:09:10,-,168000,CARD,168000,-,168000,-,9,15
48191,48191,2142138,PAYMENT,5337,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-09-15 14:09:44,-,171000,CARD,171000,-,171000,-,9,15
48202,48202,2142087,PAYMENT,82051,206411,FASTCAMPUS,RED,디자인,The RED : UX디자인의 정석 2022,2022-09-15 14:09:59,-,213000,CARD,213000,-,213000,-,9,15
48203,48203,2142080,PAYMENT,34831,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-09-15 14:09:27,-,233000,CARD,233000,-,233000,-,9,15
48223,48223,2142010,PAYMENT,7161,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-09-15 13:09:38,[WELCOME] The Red 강의 3만원 할인,324000,CARD,294000,30000,294000,-,9,15
48229,48229,2141985,PAYMENT,98731,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-09-15 13:09:58,-,282000,POINT,282000,-,282000,-,9,15
48230,48230,2141976,PAYMENT,43785,206411,FASTCAMPUS,RED,디자인,The RED : UX디자인의 정석 2022,2022-09-15 13:09:12,[WELCOME] The Red 강의 3만원 할인,213000,CARD,183000,30000,183000,-,9,15
48234,48234,2141945,PAYMENT,38110,202917,FASTCAMPUS,RED,프로그래밍,The RED : 카카오페이지 기술전략이사 윤진석,2022-09-15 13:09:16,-,200000,CARD,200000,-,200000,-,9,15
48239,48239,2141904,PAYMENT,97818,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-09-15 13:09:08,-,372000,CARD,372000,-,372000,-,9,15
48266,48266,2141704,PAYMENT,40863,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-09-15 11:09:51,-,168000,CARD,168000,-,168000,-,9,15
48268,48268,2141678,PAYMENT,84910,212434,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD 실전편 : 설계 확장성을 위한 코드 개선 방법 by 이규원,2022-09-15 11:09:32,-,161000,CARD,161000,-,161000,-,9,15
48269,48269,2141674,PAYMENT,97586,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-09-15 11:09:37,[WELCOME] The Red 강의 3만원 할인,225000,CARD,195000,30000,195000,-,9,15
48280,48280,2141595,PAYMENT,17025,202917,FASTCAMPUS,RED,프로그래밍,The RED : 카카오페이지 기술전략이사 윤진석,2022-09-15 10:09:02,CX 팀 검수쿠폰 -RED ,200000,PROMOTION,0,200000,0,-,9,15
48312,48312,2141475,PAYMENT,92564,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-15 09:09:01,-,339000,CARD,339000,-,339000,-,9,15
48314,48314,2141470,PAYMENT,16647,204649,FASTCAMPUS,RED,데이터 사이언스,The RED : 칼만필터를 활용한 자율주행 센서퓨전 기술 구현 by 조형기,2022-09-15 09:09:20,-,298000,CARD,298000,-,298000,-,9,15
48328,48328,2141339,PAYMENT,14772,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-09-15 09:09:39,-,168000,VBANK,168000,-,168000,-,9,15
48334,48334,2141240,PAYMENT,94620,206411,FASTCAMPUS,RED,디자인,The RED : UX디자인의 정석 2022,2022-09-15 03:09:24,[WELCOME] The Red 강의 3만원 할인,213000,TRANS,183000,30000,183000,-,9,15
48337,48337,2141237,PAYMENT,21354,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-09-15 03:09:02,[WELCOME] The Red 강의 3만원 할인,250000,CARD,220000,30000,220000,-,9,15
48346,48346,2141219,PAYMENT,99562,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-09-15 00:09:01,[WELCOME] The Red 강의 3만원 할인,168000,TRANS,138000,30000,138000,-,9,15
48367,48367,2140864,PAYMENT,13988,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-09-14 22:09:30,-,277000,CARD,277000,-,277000,-,9,14
48371,48371,2140833,PAYMENT,19425,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-14 22:09:13,-,339000,TRANS,339000,-,339000,-,9,14
48383,48383,2140693,PAYMENT,46900,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-09-14 22:09:18,-,146000,CARD,146000,-,146000,-,9,14
48431,48431,2140138,PAYMENT,7102,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-09-14 18:09:51,-,197000,TRANS,197000,-,197000,-,9,14
48437,48437,2140077,PAYMENT,68259,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-09-14 18:09:41,-,171000,CARD,171000,-,171000,-,9,14
48442,48442,2140048,PAYMENT,47044,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-09-14 18:09:42,-,225000,CARD,225000,-,225000,-,9,14
48448,48448,2140013,PAYMENT,91435,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-09-14 18:09:23,-,197000,CARD,197000,-,197000,-,9,14
48450,48450,2140000,PAYMENT,53753,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-09-14 18:09:36,-,250000,CARD,250000,-,250000,-,9,14
48466,48466,2139918,PAYMENT,10867,204649,FASTCAMPUS,RED,데이터 사이언스,The RED : 칼만필터를 활용한 자율주행 센서퓨전 기술 구현 by 조형기,2022-09-14 17:09:22,-,298000,CARD,298000,-,298000,-,9,14
48473,48473,2139890,PAYMENT,30650,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-09-14 17:09:19,-,197000,CARD,197000,-,197000,-,9,14
48487,48487,2139805,PAYMENT,76738,203657,FASTCAMPUS,RED,프로그래밍,The RED : 개발자로 살아남기 : 30년을 주도하는 9가지 필수 기술 by 박종천,2022-09-14 16:09:21,[WELCOME] The Red 강의 3만원 할인,220000,CARD,190000,30000,190000,-,9,14
48536,48536,2139459,PAYMENT,45572,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-09-13 21:09:58,-,380000,TRANSFER,380000,-,380000,-,9,13
48539,48539,2139432,PAYMENT,38850,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-09-14 14:09:02,-,252000,CARD,252000,-,252000,-,9,14
